ID,Name,Description,Media_Type,Download_URL,Language_ID,size
cb7a74466465384f641b73cd7272c17f,02fc80b8-5bd0-4f7b-823d-b95092b69c61.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-B7B7-DE40-2639-0/02fc80b8_5bd0_4f7b_823d_b95092b69c61.wav,xed,663720
a6894f24a02ff96653be624381176785,037fa560-0bbf-4464-8371-400e8d052293.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-D39F-E0CB-9593-0/037fa560_0bbf_4464_8371_400e8d052293.wav,xed,1504116
9e3217a5465e40edb2f8900e2fc7cdf0,03867549-b26d-4f23-895d-8eca8a1b78e6.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-FA13-139C-38CD-0/03867549_b26d_4f23_895d_8eca8a1b78e6.wav,xed,292636
493598dc7ab3046ce293bad61b873237,03c5417c-ebf7-4cea-b6f9-d5460edba18c.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-04DB-8268-1D91-0/03c5417c_ebf7_4cea_b6f9_d5460edba18c.wav,xed,991148
fff374f081897df25f610f24f445e338,03da90ca-fc74-472a-b55c-9dc58793c6db.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-F6B7-C011-9369-0/03da90ca_fc74_472a_b55c_9dc58793c6db.wav,xed,581860
c3a7447df7085ff00f4cac3879aecf70,0437c1e8-df55-48b8-9068-7ffd32d97a83.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-70C6-0130-4AF7-0/0437c1e8_df55_48b8_9068_7ffd32d97a83.wav,xed,396320
11b42d9712b4f3e0e44519e6e25a1d5a,044c3197-e42a-40a0-8d14-acfeedc763ab.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-C4BD-5215-36DC-0/044c3197_e42a_40a0_8d14_acfeedc763ab.wav,xed,1045720
743f3564d569c571b6438181dc9b91c5,04ca0f7f-d676-451c-9d84-b32ddcbac096.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-E2FD-AD64-9517-0/04ca0f7f_d676_451c_9d84_b32ddcbac096.wav,xed,549116
120b73a064c16dd7f226a8dcc0748384,04ed669b-8468-4b25-9fd3-0b434954d13b.JPG,,image/jpeg,https://cdstar.eva.mpg.de/bitstreams/EAEA0-CD27-7662-B650-0/04ed669b_8468_4b25_9fd3_0b434954d13b.JPG,xed,1085299
fa5981e3fb8860fd5fba0950da8f3c12,04f37f9c-7497-457b-ac3f-efb776a07e48.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-42A8-CE60-1FB1-0/04f37f9c_7497_457b_ac3f_efb776a07e48.wav,xed,1438628
413503f5d9563ab5bc5efe740e7b22c2,05020065-8676-4e85-9095-11cc6249473c.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-86F7-1622-1370-0/05020065_8676_4e85_9095_11cc6249473c.wav,xed,576404
a3d28770f81486213196c81ef733b839,053cec1e-df0e-41c4-84db-371a45744f6d.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-C018-3B1A-0146-0/053cec1e_df0e_41c4_84db_371a45744f6d.wav,xed,2857480
b3e240428e473112033a27f7131467e8,0552cb3f-38ae-43e5-b6fb-18f288da8e81.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-343F-FB81-E4A6-0/0552cb3f_38ae_43e5_b6fb_18f288da8e81.wav,xed,680092
b53d5f2928a2f061455b50442fc06648,05cc3f2c-dc9d-4a77-b06a-5ee1db5f82c0.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-F030-7DAF-6E4F-0/05cc3f2c_dc9d_4a77_b06a_5ee1db5f82c0.wav,xed,652804
c936458d3d5d04edaafee0febc01d30c,05db2a68-3a9c-41f7-afb4-31bb6a267c68.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-1D05-E75E-3C37-0/05db2a68_3a9c_41f7_afb4_31bb6a267c68.wav,xed,903832
8b044cadcaa9c3b5c163f83be840fce5,0611bd68-598e-4eb5-934c-0046ccf1c158.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-07FC-D019-9C8D-0/0611bd68_598e_4eb5_934c_0046ccf1c158.wav,xed,369036
c2b2d80c1a431c4b9878942a89442c28,061d50d7-45ea-4076-af7c-31d5d56c98fc.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-97E4-C8C6-9EC3-0/061d50d7_45ea_4076_af7c_31d5d56c98fc.wav,xed,931120
4f27955e37f38050dcdbd91e702db670,0691ee7b-c3f9-4de6-9d21-c10c5bf93496.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-DD2C-7B61-35FF-0/0691ee7b_c3f9_4de6_9d21_c10c5bf93496.wav,xed,2466948
9e18ecdff938bdec7c3004574b0cefa9,069c12f1-f9c4-4bb0-aaae-784aacec6465.JPG,,image/jpeg,https://cdstar.eva.mpg.de/bitstreams/EAEA0-9F33-9F51-AEFF-0/069c12f1_f9c4_4bb0_aaae_784aacec6465.JPG,xed,1094726
28e1f7aad8d89744df9151f5100ece3c,069d671f-a9d3-4d68-a821-da282d103825.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-8388-0336-4B51-0/069d671f_a9d3_4d68_a821_da282d103825.wav,xed,420460
86e0dd7762a543b4dafde27b2c835a1c,06c7ce27-3034-42f7-b5f5-204740bc0b3c.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-574F-2E66-9C8A-0/06c7ce27_3034_42f7_b5f5_204740bc0b3c.wav,xed,1353804
ba504b49521796719be1b70676323d06,06d270c9-0be9-4ee5-a07d-bc662aa6f2eb.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-C3F3-04F5-B1F5-0/06d270c9_0be9_4ee5_a07d_bc662aa6f2eb.wav,xed,505464
8615297e8e1c70234aab2feecea249c4,072debba-412d-4837-aaf0-56f5871024d6.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-E953-2620-AD2D-0/072debba_412d_4837_aaf0_56f5871024d6.wav,xed,416868
